Month,Year,Country,Departures,Arrivals,Total_Flow
May,1998,  South Asia,59611.0,64077.0,123688.0
May,1998,  South East Asia,377516.0,408968.0,786484.0
May,1998,Number Of Air Passenger Arrivals,0.0,929296.0,929296.0
May,1998,Number Of Air Passenger Departures,917695.0,0.0,917695.0
Nov,1998,    France,11833.0,11712.0,23545.0
Nov,1998,    Germany,23228.0,23339.0,46567.0
Nov,1998,    Hong Kong,75506.0,65745.0,141251.0
Nov,1998,    Indonesia,107600.0,99787.0,207387.0
Nov,1998,    Japan,79536.0,73198.0,152734.0
Nov,1998,    Mainland China,32880.0,36499.0,69379.0
Nov,1998,    Malaysia,105457.0,112379.0,217836.0
Nov,1998,    Philippines,25814.0,23609.0,49423.0
Nov,1998,    Thailand,102195.0,109520.0,211715.0
Nov,1998,    United Kingdom,34659.0,43020.0,77679.0
Nov,1998,    Vietnam,12044.0,10874.0,22918.0
Nov,1998,  Europe,107789.0,116875.0,224664.0
Nov,1998,  Middle East,13051.0,10209.0,23260.0
Nov,1998,  North America,23873.0,23459.0,47332.0
Nov,1998,  North East Asia,247334.0,226503.0,473837.0
Nov,1998,  Oceania,127829.0,119588.0,247417.0
Nov,1998,  South Asia,76383.0,60681.0,137064.0
Nov,1998,  South East Asia,369728.0,372989.0,742717.0
Nov,1998,Number Of Air Passenger Arrivals,0.0,941033.0,941033.0
Nov,1998,Number Of Air Passenger Departures,977757.0,0.0,977757.0
Oct,1998,    France,9539.0,11734.0,21273.0
Oct,1998,    Germany,23362.0,30565.0,53927.0
Oct,1998,    Hong Kong,67732.0,63524.0,131256.0
Oct,1998,    Indonesia,110385.0,109208.0,219593.0
Oct,1998,    Japan,67794.0,68534.0,136328.0
Oct,1998,    Mainland China,36882.0,41310.0,78192.0
Oct,1998,    Malaysia,105699.0,123069.0,228768.0
Oct,1998,    Philippines,23802.0,23198.0,47000.0
Oct,1998,    Thailand,97447.0,102663.0,200110.0
Oct,1998,    United Kingdom,34724.0,47293.0,82017.0
Oct,1998,    Vietnam,10343.0,10394.0,20737.0
Oct,1998,  Europe,105487.0,133348.0,238835.0
Oct,1998,  Middle East,11166.0,10202.0,21368.0
Oct,1998,  North America,21461.0,22206.0,43667.0
Oct,1998,  North East Asia,223417.0,222729.0,446146.0
Oct,1998,  Oceania,139763.0,101972.0,241735.0
Oct,1998,  South Asia,69892.0,60673.0,130565.0
Oct,1998,  South East Asia,361765.0,383157.0,744922.0
Oct,1998,Number Of Air Passenger Arrivals,0.0,946332.0,946332.0
Oct,1998,Number Of Air Passenger Departures,945538.0,0.0,945538.0
Sep,1998,    France,10243.0,9683.0,19926.0
Sep,1998,    Germany,24688.0,26236.0,50924.0
Sep,1998,    Hong Kong,54006.0,59408.0,113414.0
Sep,1998,    Indonesia,98500.0,96938.0,195438.0
Sep,1998,    Japan,89362.0,82141.0,171503.0
Sep,1998,    Mainland China,31572.0,30903.0,62475.0
Sep,1998,    Malaysia,111979.0,123402.0,235381.0
Sep,1998,    Philippines,23503.0,23390.0,46893.0
Sep,1998,    Thailand,77210.0,80908.0,158118.0
Sep,1998,    United Kingdom,43734.0,44653.0,88387.0
Sep,1998,    Vietnam,8961.0,9521.0,18482.0
Sep,1998,  Europe,119162.0,121338.0,240500.0
Sep,1998,  Middle East,13646.0,9939.0,23585.0
Sep,1998,  North America,22850.0,21496.0,44346.0
Sep,1998,  North East Asia,220886.0,215219.0,436105.0
Sep,1998,  Oceania,115455.0,105693.0,221148.0
Sep,1998,  South Asia,60330.0,59447.0,119777.0
Sep,1998,  South East Asia,333762.0,348338.0,682100.0
Sep,1998,Number Of Air Passenger Arrivals,0.0,892006.0,892006.0
Sep,1998,Number Of Air Passenger Departures,897489.0,0.0,897489.0
Apr,1999,    France,13220.0,10560.0,23780.0
Apr,1999,    Germany,27112.0,21389.0,48501.0
Apr,1999,    Hong Kong,67143.0,62041.0,129184.0
Apr,1999,    Indonesia,101434.0,106180.0,207614.0
Apr,1999,    Japan,67193.0,69053.0,136246.0
Apr,1999,    Mainland China,37709.0,39199.0,76908.0
Apr,1999,    Malaysia,107229.0,116245.0,223474.0
Apr,1999,    Philippines,30103.0,31771.0,61874.0
Apr,1999,    Thailand,92926.0,105857.0,198783.0
Apr,1999,    United Kingdom,52757.0,37720.0,90477.0
Apr,1999,    Vietnam,10409.0,13529.0,23938.0
Apr,1999,  Europe,134333.0,99466.0,233799.0
Apr,1999,  Middle East,10572.0,15210.0,25782.0
Apr,1999,  North America,25787.0,17034.0,42821.0
Apr,1999,  North East Asia,223731.0,222579.0,446310.0
Apr,1999,  Oceania,110782.0,125546.0,236328.0
Apr,1999,  South Asia,60660.0,70874.0,131534.0
Apr,1999,  South East Asia,357233.0,390343.0,747576.0
Apr,1999,Number Of Air Passenger Arrivals,0.0,952797.0,952797.0
Apr,1999,Number Of Air Passenger Departures,935699.0,0.0,935699.0
Aug,1999,    France,13626.0,12754.0,26380.0
Aug,1999,    Germany,26103.0,24869.0,50972.0
Aug,1999,    Hong Kong,81929.0,70744.0,152673.0
Aug,1999,    Indonesia,125246.0,122693.0,247939.0
Aug,1999,    Japan,107519.0,105768.0,213287.0
Aug,1999,    Mainland China,33745.0,32657.0,66402.0
Aug,1999,    Malaysia,120833.0,133323.0,254156.0
Aug,1999,    Philippines,26674.0,27815.0,54489.0
Aug,1999,    Thailand,94427.0,105374.0,199801.0
Aug,1999,    United Kingdom,52576.0,50187.0,102763.0
Aug,1999,    Vietnam,11767.0,15457.0,27224.0
Aug,1999,  Europe,135009.0,127726.0,262735.0
Aug,1999,  Middle East,17826.0,13976.0,31802.0
Aug,1999,  North America,30436.0,21826.0,52262.0
Aug,1999,  North East Asia,288965.0,267016.0,555981.0
Aug,1999,  Oceania,117564.0,126493.0,244057.0
Aug,1999,  South Asia,68371.0,70517.0,138888.0
Aug,1999,  South East Asia,395721.0,423015.0,818736.0
Aug,1999,Number Of Air Passenger Arrivals,0.0,1064156.0,1064156.0
Aug,1999,Number Of Air Passenger Departures,1067895.0,0.0,1067895.0
Dec,1999,    France,10831.0,10457.0,21288.0
Dec,1999,    Germany,20631.0,21360.0,41991.0
Dec,1999,    Hong Kong,80827.0,85433.0,166260.0
Dec,1999,    Indonesia,117331.0,126737.0,244068.0
Dec,1999,    Japan,84171.0,89628.0,173799.0
Dec,1999,    Mainland China,36541.0,44975.0,81516.0
Dec,1999,    Malaysia,137521.0,150096.0,287617.0
Dec,1999,    Philippines,36408.0,25928.0,62336.0
Dec,1999,    Thailand,117011.0,131220.0,248231.0
Dec,1999,    United Kingdom,42087.0,46002.0,88089.0
Dec,1999,    Vietnam,12618.0,11735.0,24353.0
Dec,1999,  Europe,106426.0,112120.0,218546.0
Dec,1999,  Middle East,11920.0,16547.0,28467.0
Dec,1999,  North America,29141.0,29938.0,59079.0
Dec,1999,  North East Asia,271845.0,287366.0,559211.0
Dec,1999,  Oceania,139152.0,153916.0,293068.0
Dec,1999,  South Asia,80964.0,82261.0,163225.0
Dec,1999,  South East Asia,438337.0,466685.0,905022.0
Dec,1999,Number Of Air Passenger Arrivals,0.0,1162625.0,1162625.0
Dec,1999,Number Of Air Passenger Departures,1091386.0,0.0,1091386.0
Feb,1999,    France,10890.0,11420.0,22310.0
Feb,1999,    Germany,20930.0,22638.0,43568.0
Feb,1999,    Hong Kong,71740.0,63747.0,135487.0
Feb,1999,    Indonesia,94820.0,97820.0,192640.0
Feb,1999,    Japan,73695.0,74263.0,147958.0
Feb,1999,    Mainland China,36874.0,37702.0,74576.0
Feb,1999,    Malaysia,116542.0,124473.0,241015.0
Feb,1999,    Philippines,24422.0,24892.0,49314.0
Feb,1999,    Thailand,89912.0,98850.0,188762.0
Feb,1999,    United Kingdom,33860.0,41288.0,75148.0
Feb,1999,    Vietnam,14490.0,11840.0,26330.0
Feb,1999,  Europe,99533.0,109196.0,208729.0
Feb,1999,  Middle East,9056.0,8634.0,17690.0
Feb,1999,  North America,22905.0,20877.0,43782.0
Feb,1999,  North East Asia,240718.0,228601.0,469319.0
Feb,1999,  Oceania,132328.0,102678.0,235006.0
Feb,1999,  South Asia,60166.0,66254.0,126420.0
Feb,1999,  South East Asia,355671.0,374159.0,729830.0
Feb,1999,Number Of Air Passenger Arrivals,0.0,921602.0,921602.0
Feb,1999,Number Of Air Passenger Departures,931078.0,0.0,931078.0
Jan,1999,    France,12682.0,11803.0,24485.0
Jan,1999,    Germany,22673.0,26727.0,49400.0
Jan,1999,    Hong Kong,59749.0,63640.0,123389.0
Jan,1999,    Indonesia,127019.0,114537.0,241556.0
Jan,1999,    Japan,85086.0,80679.0,165765.0
Jan,1999,    Mainland China,23063.0,30833.0,53896.0
Jan,1999,    Malaysia,98298.0,111462.0,209760.0
Jan,1999,    Philippines,23867.0,32410.0,56277.0
Jan,1999,    Thailand,89203.0,106454.0,195657.0
Jan,1999,    United Kingdom,41992.0,41256.0,83248.0
Jan,1999,    Vietnam,12473.0,12719.0,25192.0
Jan,1999,  Europe,117357.0,120870.0,238227.0
Jan,1999,  Middle East,11788.0,10962.0,22750.0
Jan,1999,  North America,31352.0,27245.0,58597.0
Jan,1999,  North East Asia,214569.0,227537.0,442106.0
Jan,1999,  Oceania,137564.0,121649.0,259213.0
Jan,1999,  South Asia,65627.0,75524.0,141151.0
Jan,1999,  South East Asia,366806.0,393666.0,760472.0
Jan,1999,Number Of Air Passenger Arrivals,0.0,990089.0,990089.0
Jan,1999,Number Of Air Passenger Departures,958437.0,0.0,958437.0
Jul,1999,    France,11586.0,14099.0,25685.0
Jul,1999,    Germany,25227.0,28619.0,53846.0
Jul,1999,    Hong Kong,70146.0,75374.0,145520.0
Jul,1999,    Indonesia,130756.0,110946.0,241702.0
Jul,1999,    Japan,83492.0,89553.0,173045.0
Jul,1999,    Mainland China,28356.0,37088.0,65444.0
Jul,1999,    Malaysia,123070.0,127632.0,250702.0
Jul,1999,    Philippines,27940.0,28093.0,56033.0
Jul,1999,    Thailand,94599.0,102236.0,196835.0
Jul,1999,    United Kingdom,44215.0,57393.0,101608.0
Jul,1999,    Vietnam,14742.0,15025.0,29767.0
Jul,1999,  Europe,119688.0,141247.0,260935.0
Jul,1999,  Middle East,12632.0,18740.0,31372.0
Jul,1999,  North America,27716.0,27013.0,54729.0
Jul,1999,  North East Asia,244684.0,268513.0,513197.0
Jul,1999,  Oceania,143943.0,111754.0,255697.0
Jul,1999,  South Asia,67591.0,71644.0,139235.0
Jul,1999,  South East Asia,407420.0,399886.0,807306.0
Jul,1999,Number Of Air Passenger Arrivals,0.0,1051683.0,1051683.0
Jul,1999,Number Of Air Passenger Departures,1036337.0,0.0,1036337.0
Jun,1999,    France,12058.0,12044.0,24102.0
Jun,1999,    Germany,24723.0,22826.0,47549.0
Jun,1999,    Hong Kong,69457.0,77069.0,146526.0
Jun,1999,    Indonesia,124362.0,95407.0,219769.0
Jun,1999,    Japan,81199.0,85645.0,166844.0
Jun,1999,    Mainland China,43587.0,53715.0,97302.0
Jun,1999,    Malaysia,137608.0,138882.0,276490.0
Jun,1999,    Philippines,30831.0,30463.0,61294.0
Jun,1999,    Thailand,109228.0,121601.0,230829.0
Jun,1999,    United Kingdom,43737.0,49328.0,93065.0
Jun,1999,    Vietnam,13650.0,12177.0,25827.0
Jun,1999,  Europe,119854.0,119055.0,238909.0
Jun,1999,  Middle East,14040.0,16899.0,30939.0
Jun,1999,  North America,29322.0,29108.0,58430.0
Jun,1999,  North East Asia,257035.0,281003.0,538038.0
Jun,1999,  Oceania,117306.0,134095.0,251401.0
Jun,1999,  South Asia,68980.0,66509.0,135489.0
Jun,1999,  South East Asia,432244.0,415460.0,847704.0
Jun,1999,Number Of Air Passenger Arrivals,0.0,1074059.0,1074059.0
Jun,1999,Number Of Air Passenger Departures,1049689.0,0.0,1049689.0
Mar,1999,    France,15251.0,12423.0,27674.0
Mar,1999,    Germany,27675.0,24666.0,52341.0
Mar,1999,    Hong Kong,67346.0,63610.0,130956.0
Mar,1999,    Indonesia,113902.0,113406.0,227308.0
Mar,1999,    Japan,98259.0,90257.0,188516.0
Mar,1999,    Mainland China,32533.0,34990.0,67523.0
Mar,1999,    Malaysia,117606.0,123590.0,241196.0
Mar,1999,    Philippines,31373.0,29428.0,60801.0
Mar,1999,    Thailand,102739.0,111906.0,214645.0
Mar,1999,    United Kingdom,48443.0,47222.0,95665.0
Mar,1999,    Vietnam,12057.0,16283.0,28340.0
Mar,1999,  Europe,133148.0,118226.0,251374.0
Mar,1999,  Middle East,14834.0,11438.0,26272.0
Mar,1999,  North America,28837.0,21611.0,50448.0
Mar,1999,  North East Asia,249820.0,237970.0,487790.0
Mar,1999,  Oceania,124419.0,122906.0,247325.0
Mar,1999,  South Asia,64307.0,67680.0,131987.0
Mar,1999,  South East Asia,393178.0,411010.0,804188.0
Mar,1999,Number Of Air Passenger Arrivals,0.0,1002099.0,1002099.0
Mar,1999,Number Of Air Passenger Departures,1020011.0,0.0,1020011.0
May,1999,    France,12850.0,10210.0,23060.0
May,1999,    Germany,26303.0,21736.0,48039.0
May,1999,    Hong Kong,66741.0,59879.0,126620.0
May,1999,    Indonesia,91597.0,122647.0,214244.0
May,1999,    Japan,75763.0,64538.0,140301.0
May,1999,    Mainland China,46075.0,41495.0,87570.0
May,1999,    Malaysia,117351.0,123465.0,240816.0
May,1999,    Philippines,33361.0,31098.0,64459.0
May,1999,    Thailand,94354.0,103669.0,198023.0
May,1999,    United Kingdom,47630.0,36440.0,84070.0
May,1999,    Vietnam,11804.0,10464.0,22268.0
May,1999,  Europe,126865.0,96612.0,223477.0
May,1999,  Middle East,9739.0,9291.0,19030.0
May,1999,  North America,30922.0,20892.0,51814.0
May,1999,  North East Asia,245638.0,216500.0,462138.0
May,1999,  Oceania,103730.0,114038.0,217768.0
May,1999,  South Asia,65686.0,71858.0,137544.0
May,1999,  South East Asia,363993.0,407224.0,771217.0
May,1999,Number Of Air Passenger Arrivals,0.0,946610.0,946610.0
May,1999,Number Of Air Passenger Departures,957522.0,0.0,957522.0
Nov,1999,    France,11737.0,11858.0,23595.0
Nov,1999,    Germany,24066.0,25449.0,49515.0
Nov,1999,    Hong Kong,80460.0,72862.0,153322.0
Nov,1999,    Indonesia,126135.0,104339.0,230474.0
Nov,1999,    Japan,86491.0,85550.0,172041.0
Nov,1999,    Mainland China,40781.0,41002.0,81783.0
Nov,1999,    Malaysia,128704.0,135220.0,263924.0
Nov,1999,    Philippines,31319.0,28578.0,59897.0
Nov,1999,    Thailand,117891.0,123658.0,241549.0
Nov,1999,    United Kingdom,44861.0,57192.0,102053.0
Nov,1999,    Vietnam,12644.0,12463.0,25107.0
Nov,1999,  Europe,117124.0,131406.0,248530.0
Nov,1999,  Middle East,13526.0,12005.0,25531.0
Nov,1999,  North America,26747.0,24639.0,51386.0
Nov,1999,  North East Asia,271120.0,257200.0,528320.0
Nov,1999,  Oceania,157756.0,136741.0,294497.0
Nov,1999,  South Asia,83226.0,70840.0,154066.0
Nov,1999,  South East Asia,434361.0,420990.0,855351.0
Nov,1999,Number Of Air Passenger Arrivals,0.0,1065899.0,1065899.0
Nov,1999,Number Of Air Passenger Departures,1116539.0,0.0,1116539.0
Oct,1999,    France,12545.0,15207.0,27752.0
Oct,1999,    Germany,25382.0,29242.0,54624.0
Oct,1999,    Hong Kong,68153.0,67592.0,135745.0
Oct,1999,    Indonesia,108801.0,110305.0,219106.0
Oct,1999,    Japan,81512.0,82021.0,163533.0
Oct,1999,    Mainland China,41527.0,47620.0,89147.0
Oct,1999,    Malaysia,124468.0,131914.0,256382.0
Oct,1999,    Philippines,28680.0,28336.0,57016.0
Oct,1999,    Thailand,106065.0,112774.0,218839.0
Oct,1999,    United Kingdom,44972.0,59892.0,104864.0
Oct,1999,    Vietnam,10769.0,11326.0,22095.0
Oct,1999,  Europe,120149.0,149159.0,269308.0
Oct,1999,  Middle East,11645.0,11688.0,23333.0
Oct,1999,  North America,23465.0,24269.0,47734.0
Oct,1999,  North East Asia,243953.0,248951.0,492904.0
Oct,1999,  Oceania,156961.0,118329.0,275290.0
Oct,1999,  South Asia,75889.0,70211.0,146100.0
Oct,1999,  South East Asia,393892.0,409471.0,803363.0
Oct,1999,Number Of Air Passenger Arrivals,0.0,1045569.0,1045569.0
Oct,1999,Number Of Air Passenger Departures,1040286.0,0.0,1040286.0
Sep,1999,    France,13033.0,12112.0,25145.0
Sep,1999,    Germany,27203.0,23869.0,51072.0
Sep,1999,    Hong Kong,60978.0,63915.0,124893.0
Sep,1999,    Indonesia,116988.0,121364.0,238352.0
Sep,1999,    Japan,95655.0,91162.0,186817.0
Sep,1999,    Mainland China,42241.0,39245.0,81486.0
Sep,1999,    Malaysia,121490.0,128616.0,250106.0
Sep,1999,    Philippines,26762.0,27739.0,54501.0
Sep,1999,    Thailand,88539.0,92632.0,181171.0
Sep,1999,    United Kingdom,52032.0,54520.0,106552.0
Sep,1999,    Vietnam,9922.0,10759.0,20681.0
Sep,1999,  Europe,132390.0,128589.0,260979.0
Sep,1999,  Middle East,13661.0,10746.0,24407.0
Sep,1999,  North America,24910.0,18046.0,42956.0
Sep,1999,  North East Asia,251233.0,245895.0,497128.0
Sep,1999,  Oceania,131292.0,120862.0,252154.0
Sep,1999,  South Asia,65202.0,67234.0,132436.0
Sep,1999,  South East Asia,377347.0,395120.0,772467.0
Sep,1999,Number Of Air Passenger Arrivals,0.0,999213.0,999213.0
Sep,1999,Number Of Air Passenger Departures,1008397.0,0.0,1008397.0
Apr,2000,    France,13304.0,12110.0,25414.0
Apr,2000,    Germany,25994.0,24330.0,50324.0
Apr,2000,    Hong Kong,78949.0,84503.0,163452.0
Apr,2000,    Indonesia,122270.0,117352.0,239622.0
Apr,2000,    Japan,76153.0,75681.0,151834.0
Apr,2000,    Mainland China,51554.0,49473.0,101027.0
Apr,2000,    Malaysia,130001.0,137920.0,267921.0
Apr,2000,    Philippines,35706.0,36480.0,72186.0
Apr,2000,    Thailand,110949.0,117760.0,228709.0
Apr,2000,    United Kingdom,53178.0,46392.0,99570.0
Apr,2000,    Vietnam,13306.0,14842.0,28148.0
Apr,2000,  Europe,137798.0,120093.0,257891.0
Apr,2000,  Middle East,10928.0,16467.0,27395.0
Apr,2000,  North America,31404.0,22339.0,53743.0
Apr,2000,  North East Asia,276603.0,271424.0,548027.0
Apr,2000,  Oceania,138205.0,144664.0,282869.0
Apr,2000,  South Asia,74133.0,86546.0,160679.0
Apr,2000,  South East Asia,428371.0,442421.0,870792.0
Apr,2000,Number Of Air Passenger Arrivals,0.0,1118255.0,1118255.0
Apr,2000,Number Of Air Passenger Departures,1111754.0,0.0,1111754.0
Aug,2000,    France,13067.0,12145.0,25212.0
Aug,2000,    Germany,28764.0,27917.0,56681.0
Aug,2000,    Hong Kong,97926.0,84901.0,182827.0
Aug,2000,    Indonesia,124900.0,127648.0,252548.0
Aug,2000,    Japan,108413.0,105872.0,214285.0
Aug,2000,    Mainland China,45382.0,38873.0,84255.0
Aug,2000,    Malaysia,130507.0,145755.0,276262.0
Aug,2000,    Philippines,28301.0,29637.0,57938.0
Aug,2000,    Thailand,95766.0,105648.0,201414.0
Aug,2000,    United Kingdom,60700.0,59691.0,120391.0
Aug,2000,    Vietnam,12226.0,17764.0,29990.0
Aug,2000,  Europe,148893.0,143390.0,292283.0
Aug,2000,  Middle East,19363.0,14889.0,34252.0
Aug,2000,  North America,32601.0,23906.0,56507.0
Aug,2000,  North East Asia,329249.0,293458.0,622707.0
Aug,2000,  Oceania,136319.0,143561.0,279880.0
Aug,2000,  South Asia,74146.0,80694.0,154840.0
Aug,2000,  South East Asia,408229.0,444483.0,852712.0
Aug,2000,Number Of Air Passenger Arrivals,0.0,1158741.0,1158741.0
Aug,2000,Number Of Air Passenger Departures,1162433.0,0.0,1162433.0
Dec,2000,    France,11559.0,12285.0,23844.0
Dec,2000,    Germany,22220.0,24673.0,46893.0
Dec,2000,    Hong Kong,91392.0,99420.0,190812.0
Dec,2000,    Indonesia,112382.0,128598.0,240980.0
Dec,2000,    Japan,84459.0,98011.0,182470.0
Dec,2000,    Mainland China,55686.0,60253.0,115939.0
Dec,2000,    Malaysia,137916.0,146896.0,284812.0
Dec,2000,    Philippines,37819.0,25279.0,63098.0
Dec,2000,    Thailand,125506.0,133773.0,259279.0
Dec,2000,    United Kingdom,53100.0,68296.0,121396.0
Dec,2000,    Vietnam,16371.0,13157.0,29528.0
Dec,2000,  Europe,126189.0,142190.0,268379.0
Dec,2000,  Middle East,11538.0,16024.0,27562.0
Dec,2000,  North America,33753.0,33699.0,67452.0
Dec,2000,  North East Asia,299980.0,321552.0,621532.0
Dec,2000,  Oceania,180939.0,191622.0,372561.0
Dec,2000,  South Asia,92860.0,83159.0,176019.0
Dec,2000,  South East Asia,449540.0,469931.0,919471.0
Dec,2000,Number Of Air Passenger Arrivals,0.0,1272897.0,1272897.0
Dec,2000,Number Of Air Passenger Departures,1208339.0,0.0,1208339.0
Feb,2000,    France,11200.0,11424.0,22624.0
Feb,2000,    Germany,21929.0,22852.0,44781.0
Feb,2000,    Hong Kong,72653.0,69344.0,141997.0
Feb,2000,    Indonesia,103555.0,108219.0,211774.0
Feb,2000,    Japan,84197.0,84269.0,168466.0
Feb,2000,    Mainland China,41438.0,44500.0,85938.0
Feb,2000,    Malaysia,126123.0,140873.0,266996.0
Feb,2000,    Philippines,27399.0,28769.0,56168.0
Feb,2000,    Thailand,103202.0,112799.0,216001.0
Feb,2000,    United Kingdom,40712.0,48556.0,89268.0
Feb,2000,    Vietnam,13728.0,15578.0,29306.0
Feb,2000,  Europe,110326.0,118685.0,229011.0
Feb,2000,  Middle East,10146.0,9773.0,19919.0
Feb,2000,  North America,26683.0,23197.0,49880.0
Feb,2000,  North East Asia,268347.0,262736.0,531083.0
Feb,2000,  Oceania,148098.0,116833.0,264931.0
Feb,2000,  South Asia,70400.0,75720.0,146120.0
Feb,2000,  South East Asia,390682.0,423172.0,813854.0
Feb,2000,Number Of Air Passenger Arrivals,0.0,1042395.0,1042395.0
Feb,2000,Number Of Air Passenger Departures,1036844.0,0.0,1036844.0
Jan,2000,    France,11098.0,11469.0,22567.0
Jan,2000,    Germany,23172.0,24251.0,47423.0
Jan,2000,    Hong Kong,59262.0,69711.0,128973.0
Jan,2000,    Indonesia,138476.0,120322.0,258798.0
Jan,2000,    Japan,81335.0,86339.0,167674.0
Jan,2000,    Mainland China,32425.0,34013.0,66438.0
Jan,2000,    Malaysia,119796.0,121018.0,240814.0
Jan,2000,    Philippines,26012.0,35228.0,61240.0
Jan,2000,    Thailand,93706.0,111636.0,205342.0
Jan,2000,    United Kingdom,46677.0,45630.0,92307.0
Jan,2000,    Vietnam,16001.0,10885.0,26886.0
Jan,2000,  Europe,118255.0,119735.0,237990.0
Jan,2000,  Middle East,11247.0,10883.0,22130.0
Jan,2000,  North America,29012.0,26225.0,55237.0
Jan,2000,  North East Asia,228580.0,245586.0,474166.0
Jan,2000,  Oceania,139244.0,133358.0,272602.0
Jan,2000,  South Asia,74515.0,82624.0,157139.0
Jan,2000,  South East Asia,410632.0,413450.0,824082.0
Jan,2000,Number Of Air Passenger Arrivals,0.0,1045092.0,1045092.0
Jan,2000,Number Of Air Passenger Departures,1025209.0,0.0,1025209.0
Jul,2000,    France,11873.0,13596.0,25469.0
Jul,2000,    Germany,25670.0,29708.0,55378.0
Jul,2000,    Hong Kong,79366.0,87920.0,167286.0
Jul,2000,    Indonesia,148364.0,130962.0,279326.0
Jul,2000,    Japan,91056.0,99791.0,190847.0
Jul,2000,    Mainland China,33053.0,41720.0,74773.0
Jul,2000,    Malaysia,133453.0,138135.0,271588.0
Jul,2000,    Philippines,29850.0,29272.0,59122.0
Jul,2000,    Thailand,95897.0,112293.0,208190.0
Jul,2000,    United Kingdom,57069.0,67690.0,124759.0
Jul,2000,    Vietnam,15005.0,16357.0,31362.0
Jul,2000,  Europe,139439.0,157857.0,297296.0
Jul,2000,  Middle East,12406.0,19642.0,32048.0
Jul,2000,  North America,32339.0,29234.0,61573.0
